REVIEW_ID,RATING,YEAR_MONTH,REVIEWER_LOCATION,REVIEW_TEXT,BRANCH
535900761,4,2017-10,United Kingdom,"I took my two 14 year olds for a short break in October, it rained all day everyday but that never spoilt our fun. Loved the app with wait times, a little disappointed with magic hours. Fav rides, Crush's coaster, Ratatouille, parachute drop, RC Racer, Big Thunder Mountain, Buzz Lightyear, Phantom Manor, Autopia, Indinana Jones and its a small world. A little disappointed with the fireworks at the end but the light show was great.",Disneyland_Paris
538996385,4,2017-2,Greece,"If you have never been to any Disney park, please do not go without having done some research on the parks and prepared some type of itinerary.This is valid for Disneyland Paris as well. There are two parks Disneyland and the Studios and they cover a large area. There are a lot of rides and attractions, many of which are very popular and long waiting lines are created. The internet is full of advise bit if I had to summarize in one statement: arrive before the park opens, preferrably not on a weekend or school holiday, with a plan on what you want to do and in what order. Learm about fast passes and plan to use the system. Disneyland paris is beautiful with extreme attention paid to detail. Do not hurry through the park. Enjoy it. It is better to see less but really enjoy what you do. Look out for events going on (meet and greets with characters; bands playing, parades, shows, fireworks) discover the dragon in the castle, the castle itself and its back yard, enjoy the sounds and the smells. Allow yourself to be lost in the maze and discover how beautiful the world looks from the back of a flying elephant. I am 55 years old. I love Disney parks and although Disneyland Paris is not comparable with others, it is unique and wonderful. I try to stay three nights ideally, but even a one day visit is enjoyable.",Disneyland_Paris
158967530,5,2013-4,United States,"Take a guided tour, it's worth it! No waiting in lines, extra perks like extra fast passes, dinning reservations, preferred seating at shows, etc.",Disneyland_California
167932172,5,2013-7,United States,Who doesn't love Disney. No matter what age you are there is something for everyone. This time we bought a photo plus pass and got our pictures taken every time we saw a photographer. Well worth the money it includes all the photos from the rides and a cd with hundreds of stock Disney photos perfect for the scrapbook.,Disneyland_California
132289210,5,missing,United States,We took our three year old and six year old and we had the best time! Lines were all short and kids enjoyed everything. I do wish their was more variety in food though. Same menus.. Loved the night shows and the parades! I was a bit concerned how some of the teen girls were dressed. Many inappropriate for a family park. I feel Disney may want to consider a dress code. Also we had to remind some other guest to watch their language also. There r lots of young children around.,Disneyland_California
320712055,5,2015-10,United States,"Disneyland is of course a classic place to go with family. So much to do and see, we love the shows and parades. If you're planning a trip make sure to check the schedules for the show times and try to get fast passes for WOC or Fantasmic as soon as you come in. Also your Dining needs to be booked in advance the best restaurants that you probably want to visit can take reservations up to 180 days. We go at least twice a year :) this recent trip we had a blast at the halloween party!!",Disneyland_California
320700340,5,2015-10,United States,"It was very crowded at Disneyland in our trip in early October. Lots for the family to ride together, loved the Mickey's Halloween Party and highly recommend Minnie and Friends Breakfast at Plaza Inn  good food and lots of characters. Too Hot for tender rides on the train and we bought lots of water too. ",Disneyland_California
562367644,5,2018-2,United Kingdom,the staff were all very understanding and kind and polite and got us on the rides very quickly.the park was pristine and the 25th anniversary parade was fabulous.,Disneyland_Paris
129993463,4,2012-4,United States,"Disney is great!!! But Beware of this guy TAJI, a Disney cast member working at the trams. He is rude, arrogant and will ruin your Disney vacation. I recommend Disney to remove this guy, he does not deserve to work there. Thanks.",Disneyland_California
191106164,4,2013-8,United States,"It is Disneyland, so that is fun.   The lines were all pretty long; this is annoying when it's very hot out.  The rides were mostly all worth the wait, though.  Must visit!",Disneyland_California
124889918,5,2012-1,United States,"We love Disneyland! We found January to be less crowded than other times. We definitely recommend staying at one of the Disney properties  ease of entry, early morning access, charge privileges, even package delivery to your hotel. We liked Paradise Pier because it is less expensive than the other two properties and is closer to the parks than the Disneyland Hotel. At the park, the train ride gives an overall view of the park. We like some of the quiet attractions   Moments with Mr. Lincoln on Main Street, the steam boat ride around Tom Sawyer's Island and It's A Small World. By going in early January, we were able to see some of the Chrismas decorations that were still displayed.",Disneyland_California
135548425,4,2012-7,United States,Disneyland is my family's favorite place to go. Its always clean and we go during off season so its nice without all the crowds. We try to go every other year. Im very disappointed in the increase on their annual passports! $650.00 is absolutly outrageous! We are a big family and were considering getting the passes before this increase. Unfortunatly we will not be getting them now and our trips there will not be as often. I heard they are planning to raise prices again very soon. We may not be going for a very long time. Just cant see spending that much money.,Disneyland_California
202544522,4,2014-4,United States,My kids enjoyed this park more than the one in Florida because it seems smaller and not as crowded. There's a lot to do but not so much that you get overwhelmed or feel that you won't get a chance to see everything. Looking forward to go back next year.,Disneyland_California
144894646,5,2012-9,Australia,"I cannot wait to go back   this place is amazing. Make sure you buy the  park hopper  ticket as California Adventure Land is just as good, if not better than Disneyland!The amount if people in wheelchairs and electric carts was mindblowing. Get your fast pass   they were very useful (if you could get one that is)",Disneyland_California
320181041,2,2015-10,United States,"I think this will be our last trip to Disneyland. The prices have become outrageous to just stand in line for 1   2 hours to ride an attraction and be jostled about by so many people. There are not enough benches for seating for older members of our family who need to sit down and rest at times. It was very hot and humid when we were there and it was just too hot standing in the sun in long, crowded lines.We tried to watch the fireworks one night and people crowded themselves in very early to the front of the park. Everywhere we tried to stand we were told we had to move yet they have sections blocked off with empty benches for 'company' employees. We watched the clean up people walk along and make an attempt to sweep a piece of paper into their receptacle but if they missed it, they just walked on. It isn't the same clean and enjoyable experience we used to enjoy in years past. I think Walt Disney would be very disappointed by how it has changed. Food is terribly expensive and on hot days, drinks are exorbitant!! $4.49 for a small bottle of lemonade!!!!",Disneyland_California
150368117,5,2013-1,United States,"My kids had a blast, only one things the line were too long.. It was great... Loads of fun we had 2 days pass",Disneyland_California
596598153,5,2018-6,Lebanon,This is a must see as you can enjoy all your childhood magic while visiting the different parts of the park. Enjoy each site and stay to watch the parade and the fireworks at the end. They are spectacular,Disneyland_Paris
214470635,5,2014-5,Australia,"On a recent trip to 'the happiest place on earth' with my wife and two daughters (10 and 6). Both celebrated birthdays here. I recommend budget and time restraints to purchase a 5 day pass to ensure you have plenty of time to experience all the rides, parades and utilise fast passes to avoid queues.Overall, we thoroughly enjoyed the holiday and it has forged life long memories.Also, book accommodation nearby.",Disneyland_California
319934945,5,2015-10,Canada,We were not able to complete our three days at Disneyland due to a family circumstance. After a phone call to see if we could possibly get an extension to the expiration date and was told no I decided to email when we returned home. I didn't lie but gave the bar code numbers and hoped for the best   we were out nearly $500.CDN... A week later I received a phone call from their customer service asking me to mail in our passes and they would be sending us complimentary passes to go again.So relieved and excited to complete our visit to the Happiest Place on Earth. Just the way Walt would have wanted!,Disneyland_California
191053801,5,2013-12,United States,"Loved the Christmas decorations, especially the Haunted House!  Crowds weren't too bad. Was pleased to learn that you could bring in your own snacks (no Glass or Drinks) Helps on the cost for the day!",Disneyland_California
131996909,4,2012-6,United States,Great park but food is expensive.  Fast pass for popular rides is a must. Make sure you see parade and fireworks.,Disneyland_California
143083682,5,2012-10,United States,You just have to have patients.  Try to plan you activities using the maps and guides.  Fireworks are great and so was the staff,Disneyland_California
593637187,5,2018-5,United States,"I have been to 4 of the 6 Disneyland parks (Florida, Anaheim, Hong Kong, & Paris). Paris by far was my favorite as Space Mountain II has a loop and a corkscrew! (Anaheim is my second choice.). The castle in Paris has a balcony where you can view the entire back part of the park. It has beautiful stained glass windows that tell the story of Sleeping Beauty. Best part is the robotic dragon in the basement of the castle. Totally worth the visit. When in Paris, plan a day for this park! Price was very reasonable, especially compared to Disney in California!",Disneyland_Paris
162747517,2,2013-5,United States,"We spent over $600 on 2 days (Tues and Wed in May) at Disneyland with our 2 twin 5 year olds. Yes, the place was clean and the employees are incredible and all would be great with 80% less people. The lines are ridiculous, the Fast Pass process at CarsLand is useless, and when we did the Fast Pass for the Tower, we still were in line to wait for 45 minutes so we just left. I can't believe people spend so much time at this park and wait in the lines. what's the point? Good parts were Space Mountain (Fast Pass worked there, we went early) and the lake pavilion area at Adventure Park. not as crowded. Goofy's Diner was great   expensive but an easy way to see the characters without the crowds.",Disneyland_California
626817259,3,2018-10,Denmark,"Having been to other Disney parks, including Walt Disney World, Hong Kong Disneyland and Tokyo Disney Resort, this park just disappoints at so many levels. Don't get me wrong, the park itself is stunningly beautiful with some very unique touches here and there. Their Discoveryland is amazing, Frontierland beautiful and their Fantasyland has some very nice touches as well. What really boggles my mind is the lack of maintenance and general conditions of facilities, which is HORRIBLE. Toilets were old and in many places weren't clean, you could smell the urine upon entering several of them. It was also the first time ever that we found toilets where soap  and paper dispensers were left empty, floors were soaked in mud and urine.Several food  and snack stalls were closed as well, and the service at quick food vendors were incredibly slow. Sometimes they'd have one line and 2 3 cast members expediting ONE CUSTOMER at once, which meant you'd spend 10 15 minutes on buying a bottle of WATER. In many occasions they were out of main items as well, e.g. one place ran out of waffles, yet no signs were put up to announce this. Another place ran out of coffee, and decided to just send customers to a nearby caf  , instead of getting new coffee for their machine (it's the same coffee and same machines throughout their park).All in all it was a great experience, however, it is far far FAR below standards of other Disney theme parks.",Disneyland_Paris
319451658,5,2015-9,New Zealand,"My partner and i recently traveled from New Zealand and of course Disneyland was once of out big highlights. I have been before only for a day but this time we splashed out and bought the 5 day pass and wow wow wow it was so worth it! We visited late September and it was the quietest i have ever seen! Of course it will always be a bit busy, food is a bit more expensive than average but great food and we didn't mind. We were lucky that all rides were open and only experienced short temporary closures. We both had a truly magical and amazing time, we really really enjoyed World of Colour at California Adventure and Fantasmic (get fast passes for good viewing). The only down side was during the fireworks we were ushered along and moved along like cattle :( there was no free spaces behind the ropes so we tucked ourselves into a corner space behind a tree so as not to be in anyone's way but we were still (very politely) moved on and asked to move. But that didnt affect our expereicne at all and we still had an absolutely amazing time! Tips:Try and get a reservation at the Blue Bayou Restaurant, what an increadable atmosphere and great food (pricy) but so delicious. We were lucky to get a walk in table but ive heard that is extremely rare so make a reservation. Invest in the PhotoPass  all your ride photos and park photographers, they did a great job and we got some wonderful shots. Well worth the money and they do ship it internationally. Prepare yourself for long ques and the heat and enjoy yourselfs its Disneyland!!!!!!",Disneyland_California
148095722,4,2012-12,United States,Go early and don't stay past 9pm or you will never get out....  It was so packed this past weekend we couldn't move at one point.  Very said....  The staff is amazing!!!  All of them....,Disneyland_California
121844643,5,2011-12,United States,What a great way to get in the Christmas spirit. The park is so beautifully decorated. Many of the rides are reconfigured to reflect the holiday theme. You just walk around smiling. Even when it's raining the crowds don't thin out. Nothing that an umbrella can't fix! Don't miss the fireworks over Sleeping Beauty's castle.,Disneyland_California
450874335,5,2016-7,South Africa,"Never a dull moment, with so much to do when you get a ticket to both parks. Rides were exciting, but obviously the lines did take some time getting through. Food wasnt all that bad, but lots of options around the park. July was a great time to visit, mostly hot and sunny, but did start out with a passing shower.",Disneyland_Paris
137762014,5,2011-9,India,Disney land Park turned out to be very bit what we had imagined...the park had everything for all ages..we went there early morning and came out at the very end...Some tips : Be sure to go early in the day 900 am should be bestBook on line and u will save some money as on line rates are lowerTake a two day both Disney and California adventure pass and spend 1.5 days at Disneyland Park ...about half a day for California adventure is fine..Be sure to visit the Little kids section regardless of ur age...This is really excellent and u will love every bit of it,Disneyland_California
319099434,5,2015-10,Canada,"Disneyland has always been the home of magical vacations, but this year they have gone above and beyond their normal levels of service and making magical moments. The park looks as fresh as the day it opened, with attractions having make overs and additions that make me wonder what the limits of technology and ride integration really are. The shows, parades and fireworks are mind blowing. Paint the night has to be one of the best Disney Parades ever and the Disneyland Forever Fireworks show uses the latest in projections, lazers, fireworks, music and magic to create some memories to last a lifetime.",Disneyland_California
124047056,5,2011-12,Australia,Only thing was that it was extremely busy from Christmas day onwards,Disneyland_California
601210799,1,2018-7,France,"50 120min waits for rides despite having payed for a hotel within the park. Very poorly organised (a long queue and places empty within rides) many rides in maintenance or    out of order    when you   re already waiting 30min in line. We chose Disney because our daughter wanted to see her    heroes      well, it was a 2h wait for a    meet and greet    to get a picture. Very expensive restaurants within the park (45 euros for 3 people for very poor fast food, a sandwich, mac n cheese and a salad). The staff were badly trained. We will not be back, not worth the money. ",Disneyland_Paris
318807278,4,2014-11,United States,Great park with lots of fun rides and things to see. We have been many times and each time the lines get longer and longer. The prices have also gone up to the point where it is a big investment for the average family. However it is a place everyone should go to at least once in their lives.,Disneyland_California
318782200,5,2015-10,United States,"Disneyland is one of those places that I can visit all the time and never grow tired of it. Tired of crowds, yes. But the park itself is always great. The most recent trip taken to Disneyland was during the Halloween festivities, during the Diamond Celebration. My husband and I participated in Mickey's Halloween Party. We wore our costumes (Chewbacca and Han) and trick or treated along with many others. This was one of the most unique Disneyland experiences I've had. It was really fun being able to be a kid again and dress up. The candy wasn't so great, and good luck having any food allergies. I asked one of the cast members about gluten free options (I'm allergic to wheat) and she was completely clueless. Fortunately, they were also giving away baby carrots as well as candy. Not exactly what one wants when trick or treating, but the experience was why we were there. We were able to catch some fireworks, which never disappoint. The problem I have is that it's nearly impossible to find seating as people decide to save spots for hours. I actually saw a woman lying on the floor on her beach towel asleep. Not cool. I'm sure in the future, Disney will crack down on those folks. As far as rides go, I can't say there are any Disneyland rides that I don't like. My favorites include Space Mountain (don't ride if you get motion sickness), Haunted Mansion (Nightmare Before Christmas until Christmas day), and Indiana Jones. I wish the Matterhorn was a bit smoother ride. I could enjoy it when I was younger, but now it just hurts. As long as you do fast passes (where available), you can have an enjoyable time. Some tips: do the most popular attractions when the park opens. Get fast passes for the shows (Fantasmic). Eat as many Dole Whips as possible. Buy lots of awesome stuff.",Disneyland_California
318759726,5,2015-10,United States,"It has been several years since we last visited here. It was nice to re visit some of the old rides and catch up on some of the newer additions. Splash Mountain, Pirates of the Caribbean and It's a Small World are some of our favorites. The new  Fast pass  made it easier to go on more rides.",Disneyland_California
117240926,5,2011-8,Canada,"We had a wonderful time at the Disneyland Resort this August. We left our kids behind, and enjoyed celebrating our 10th anniversary at the happiest place on earth. We went to all the live shows, wondering which ones would be the best. Our conclusion was that the World of Color show in California Adventure was not as great as Fantasmic in Disneyland proper.",Disneyland_California
217894376,4,2014-7,United Kingdom,"We went to the park for an evening visit.It was fun and we did not have to queue too long to get on the rides we wanted to try (Twilight Tower of Terror, Space Mountain etc).We caught the show and fireworks at the end of the night and that was pretty spectacular to watch.Great fun for big kids!",Disneyland_California
555006969,5,2017-12,Thailand,Can't believe it's 25 years...I actually was there 25 years ago on Grand Opening Day.The park (now parks with the Studio) is still a great place to spend a whole day of fun.I booked a 2 parks in 1 day pass and took my nieces.We had lots of fun. They revisited Space Mountain with a Star Wars twist...very well done.The Studio Park has some of the best sensation rides.Always nice to go back.,Disneyland_Paris
199329201,3,2014-3,United States,"Wow, don't go during spring break. The place was overwhelmingly packed. We managed to have fun during our 4 days there, but with everything being so expensive I'm left feeling a bit ripped off. The FastPass system is ruining the parks. If you don't use it for rides like Space Mountain you will be waiting 1 hour and 15 minutes while they let in several hundred fastpassers ahead of you. It you arrive at or before opening ride Peter Pan, Matterhorn Bobsleds, or Big Thunder Mountain Railway before you ride anything else when it's busy and you'll have a short wait. Big Thunder Mountain has been redone since were were here two years ago and it rides so smooth now with lots of new features to look at including a dynamite explosion inside one of the tunnels. Our favorite rides were Pirates of the Caribbean, Splash Mountain, and Big Thunder Mountain. Food is insanely expensive inside the park and also around the park.",Disneyland_California
318422495,5,2015-7,Australia,Take them to the happiest place on earth. Loved every minute of sharing this with my family special memories for sure,Disneyland_California
475247272,5,2017-3,United Kingdom,I was at Disneyworld Florida 6 months ago so wasn't expecting much from Paris... but it pleasantly surprised! I LOVED it!! This park is very similar to the Magic Kingdom with similar rides and all of the same wonderful Disney atmosphere. I could easily have spent 2 days roaming this park alone and taking in all the details. I live in Ireland so it's wonderful that I can experience Disney without having to go all the way to the US. We went on a sunday in march (maybe one of the less busy times!). Don't miss the illuminations at night   they are absolutely stunning.Can't wait to return!,Disneyland_Paris
204215275,2,2014-5,United States,"Don't get me wrong, I love all about Disney, the magic, the princess, everything and I'm coming to Disneyland since I was a little girl, but... In the past last years it just seems like is always so packed, lots and lots of people and kids crying and parents getting frustrated everywhere. I have 3 small children, not babies but ages 4 8, it is really hard to keep them happy walking in the heat, waiting lonnnnngggggg lines for every ride. I have a son with a disability, and the past 2 years it was easier with the handicap pass to wait in line, but this year everything is different, they changed everything, so people with disabilities, they have to wait in the sun, like everyone else, they give you this small book and you can ask for a ride one at a time, waiting 1 to 2 hours to go to that ride and Still wait for about 15 min in the heat. Another thing they changed, before, we could go with our son in small parties, maximum 6 per handicap person. Now, it seems like they can put dozens in one party, so, waiting time is longer. I really don't know if we are coming back to Disney, I don't think is worth the price or the effort. Oh, another thing, we found like 6 rides closed this time, Nemo, Pirates, Small World, Indiana Jones, they should at least discount the price of the ticket if they are going to close half of the park. Really Disney, step it up.",Disneyland_California
177057353,4,2013-9,Canada,"I really enjoyed by time at Disney and the California Adventures. We went for my son's 10th birthday and he absolutely had a blast. We went on every ride and did almost every attraction (which is quite possible in 2 days) but we had tickets for 3 days so we repeated our favourite things on day 3. The Tower of Terror is great! As is the Indiana Jones, Splash Mountain Grizzly River Run, Mattahorn and California Screamin'. Space Mountain, Thunder Railroad and the Haunted Mansion were closed for renos. We were lucky with the line ups   we waited a maximum of 20 mins for the big rides and for most we didn't even bother getting fast passes as the wait time was not too long. The fireworks are lovely but the most impressive show is the World of Colour! OMG this is beautiful! Get fast passes for this or else you will not get a good view. Our son did moan about having to stand around for an hour prior to the show but it is worth it. Overall an excellent trip!",Disneyland_California
134663965,5,2012-7,Canada,"I love Disneyland. I have now been three times and this was my first time as an adult and it is just as magical. Maybe it was because my boyfriend of four years proposed in front of the castle, but this entire trip was phenomenal. We were given  Just Engaged  pins and every single time an employee walked past we were congratulated. Sometimes we were even given free drinks or free Fast Pass entrance. It was amazing.Definitely go there, and Definitely go there on special occasions and get the corresponding badge. Everyone is extremely friendly and outgoing and I only wish I lived closer so that I could get an annual pass.The one thing we did make great use of was the Photo Pass system. We actually got the PhotoPassPlus which was $100 and you get free digital download of all your photos taken, and free copy of all of the ride photos like Splash Mountain. When you factor in that those digital downloads are normally $10 a piece and we ended up with 457 pictures over 7 days   we made a great deal by getting the pass system. And there are photographers everywhere and with every character! Definitely check it out!",Disneyland_California
318149089,2,2015-10,United States,"Visited this past weekend and have never left the happiest place on earth so disappointed. If you do not purchase a ticket for the holiday treat you should just not go. Granted it was very hot but when they shut down Disney, the other park gets way to crowded",Disneyland_California
317991073,5,2015-9,United States,Only had one day there but really could do with three. If you are time short the after entering go straight to the back of the park. You can see lots with very few people around and can do rides at your leisure. We did not have to que for anything. Just be prepared to spend money on merchandise. It would be a great idea to stay close to the park.,Disneyland_California
317883402,5,2015-10,United States,"It's the original!   Yes   it can be crowded, the tickets are a bit expensive...  But, it's about as Disney magical as you get.   A really wonderful experience.",Disneyland_California
211017129,5,missing,United States,I was there to celebrate my birthday with my friend. They gave me a happy birthday button and all of the cast members went out of their way to say happy birthday to me and make me feel very special. I have always loved Disneyland and now I run races with runDisney and it's even more fun.It is always clean and happy! One of my favorite places to vacation.,Disneyland_California
317859665,4,2015-10,United States,"Still a great place to have fun, unless the park gets too crowded, at which point (around noon) we opted to leave rather than fight the crowds & heat.",Disneyland_California
317825845,1,2015-10,United States,"Well Disneyland is wonderful and amazing. It's so much fun for people of all ages and the food is fantastic! The best corn dogs, to sit down restaurants it just has everything you could want and more. And of course the rides. Something for everyone and every age. It's terrible because of the cost. Now the annual passes have become cost prohibitive and I don't think we will be going anymore. It's a shame.",Disneyland_California
317817470,2,2015-10,United States,We are disappointed that Disney is not customer oriented any longer. There were so many people in the park even for early entry that it was unbelievable. Guests with strollers are rude and if I had not moved quickly I would have been run over by a motorized vehicle. It was bad enough guests with strollers ran over my right foot and ankle while I was standing in line. The guests did not even say excuse me. Not sure if we will return since this was very disappointing with the crowds.,Disneyland_California
5561131,5,missing,United States,"I live about 3 hours away from Disneyland and I try to go as much as I can. Go figure that I'm just NOW buying the Annual Pass. LOL. That's okay because as a Southern California resident and military brat, I have the discount privileges. Anyways, it's Disneyland. It's going to be crowded. It's not something you just discovered, it's something everyone wants a piece of. Yes it's going to be crowded during the summer, yes it's going to be crowded on the weekend, yes it's going to be crowded in the afternoon when locals stop by. Of all the researching people do, I think this is the FIRST thing that you need to understand. Yes, it is overpriced but so is every other amusement park. It's not like Disney came up with that on their own, in fact my niece has an amusepark simulation game that TELLS the person playing that that is how you success. It's about seeing your children happy not about counting every penny. The point is to enjoy yourself and relax, not complain because it doesn't have the luxuries of home (no crowds, A C, cheap food, etc) because if that's the case...stay home. There are little ways to save if you try. Buy tickets when they are discounted (online, special packages, etc), you CAN bring water and snacks into the park (I have done so) they are just asking you not to bring a cooler of food (which BTW I've seen people leave them in their car and return to their car for lunch dinner...good way to save without totally leaving the park), and get your souvenirs at a Disney store (or online) before going to the park (cheaper and the kids get to carry it around the park).Tip: Since Disneyland is  mainly  for children, if you have young children, hit up Fantasyland first. This is the place that gets packed before noon. If you are with older people, start the opposite side of the park (Tomorrowland).Point is, stop complaining because it's not going to make it any better. If you accept it, then you'll give yourself time to get over it and HAVE FUN.",Disneyland_California
200535244,2,2014-3,New Zealand,"Waited my entire life to go to Disneyland but pretty sure the entire population of New Zealand was there on the day we went, even though we tried to plan it to coincide when kids were still at school. Took advantage of the magic mornings as we were staying for at the Disney Hotel, and even that wasn't enough to beat the crowds despite queuing up a whole hour before the park opened for Magic morning.They open the gates and start letting people through but just as you get to the end of Main Street they stop everyone and it becomes a stampede of people running and pushing and shoving. Crazy mothers with strollers just run at you and Except you to get out the way or be mowed down.The queues were about two hour and a bit waits, the food was horrible, we ordered Mickey Mouse pancakes and got a pancake with a tiny piece of pineapple for the mouth and two raisins for the eyes....no maple syrup, no powdered sugar, no whipped butter, it was dry and vile.Fast passes went quickly for Space Mountain which we got on once before it was closed down for maintenance, The Matterhorn was not operational for a good part of the morning!Indiana Jones and Nemo sub marine were also closed. By midday we gave up and went across to California adventureland which is better than Disneyland by a million trillion miles. I wanted it to be fabulous and could have cried I was so disappointed. Flag it and just stick to CA land.",Disneyland_California
655680086,4,2019-2,United Kingdom,"We enjoyed our visit to the Disneyland park, the kids (6 and 8 year old boys) really enjoyed everything about the place. The eldest went on most rides no problem and really enjoyed space mountain, he was only too small for the Indiana Jones ride. We all as a family enjoyed the Buzz Lightyear and the small world rides, also good rides for younger ones are the boat rides, mickey 4d show, Fantasyland, basically most of the rides there are for younger kids. All the staff we encountered were really friendly and the park and toilets were clean and tidy.Another highlight was the Disney stars parade, what a show! Tip   get to the Main street early to secure your spot as if you get there late it's going to be hard for the kids to see because of all the adults pushing to the front!the fireworks were also spectacular   tip you don't need to be right at the front to get a good view, we were quite far back from the castle and could see everything.The bad bit, the bit that really annoyed me was the 'fast pass'.queues weren't bad the longest advertised was 40 minute wait, but because there were so many people with fast passes, the time you spent in the queues escalated to well over an hour so that other people could go ahead! Funny things is though so many people had a fast pass there was a major queue in the fast pass lane also.The character meets were good, be prepared to wait a while queuing, and yes just to warn you people can use fast passes to cut the queue here as well!All in all a awesome visit that everyone enjoyed and will remember.GET RID OF THE FAST PASSES!!!",Disneyland_Paris
317569201,5,2014-11,United States,Everyone of all ages deserves to visit Disneyland at least once or twice in a life time.  Good for all ages.,Disneyland_California
570017681,5,2017-5,Sri Lanka,"This is the second time I am visiting to Paris and first time to Disneyland with kids, spent a night but we couldn't cover all rides. Planning for next year and never to miss Disney Land. I just thought it was only for kids later entire family started to have fun. The entire place was filled up with Disney characters, musical, glitters and too colourful. Main thing is that you don't find much seating facilities. When you travel with kids it's really hard as you need a break. Huge parking place but you have a take a long walk to reach the Disney entrance. There is a train station that   s more convenient. One more plus is the cast members, cafe people and security staffs absolutely friendly and helpful. The best part is the Disney Parade. Wow! Once again the characters and their chariot perfectly done. Make sure you take position or good view by the castle at 17.00 as the show starts at 1730 and goes around the park. You get the map guide in all languages. ",Disneyland_Paris
317504751,4,2014-11,New Zealand,"I finally fulfilled my childhood dream of visiting the  happiest place on earth  with my partner in November 2014, we came all the way from New Zealand to experience the magic of Disneyland and it did not disappoint   the atmosphere was fantastic, I truly felt like I had been thrust back in time to my childhood and I would attribute this to the meticulous detail put in to every aspect of the park. Wait times weren't too long, we managed to use the fast passes to our advantage despite it being our first time and I would definitely recommend learning about how to use them before you attend the park if you only have a day or two to spend at the resort as it will ensure that you get to enjoy the main rides in the park. The production value of the parade was fantastic and the fireworks were magical, especially with the fake snowfall at the end (christmas time). Food at the park is very sugar laden and expensive (especially for NZ'ers I would say), I distinctly remember the smell of cotton candy and popcorn permeating the entire park, however I was 3 months pregnant at the time lol I would recommend either bringing your own food or crossing the road to eat at Denny's or IHOP , both of which were decent. Staff were helpful and polite, transport to and from our hotel on the shuttle was reliable and cheap. It's still quite hot in California in November (similar to NZ summer temperatures) so keep hydrated and wear comfortable shoes!!! I regretted not doing so lol",Disneyland_California
154578381,3,missing,United States,"Tuesday   Thursday after President's Day really worked out well... Lines were under 20 minute waits almost everywhere and most of the time we waited about 5 minutes! The drawbacks, things shutdown... Small world and thunder mountain... Prices of admission and for anything to purchase in the park... I carried my backpack full of stuff... Fun factor high, prices are awful. Worth it with younger kids... Teens are better off at Six Flags! We have a three almost four year old and he loved it!",Disneyland_California
556729466,5,2018-1,France,"Disneyland is a paradise for children and adults with a very long tradition in entertainment. If you try it, you   ll return as soon as possibile to discover everything of this beautiful magical world. Great staff and great hotels!",Disneyland_Paris
189948992,5,2013-12,United Kingdom,"Like many people who have visited The Walt Disney World Resort before Disneyland my initial thought was that castle is tiny but I think that's is probably one of the only times that I said this.We visited over Christmas and New Year and after visiting WDW for Christmas and New Year before I must give a huge well done to Disneyland for knowing what crowd control is. I remember a lot of the time it being a free for all in Florida but having cast members everywhere directing people everywhere you went over this holiday period was a god send.I feel that visiting both coasts I feel I must make a few comparisons on rides: Pirates is 100% better and longer at Disneyland Space Mountain is almost definitely better in Florida (even if it has an older track)Splash is also better in Florida It's a small world holiday is better if not more annoying than the original (still think those dolls are creepy)Entertainment wise I can't fault very much Mickey and the Magical Map is one show I don't think I will ever forget the soundtrack to (well until they change it up) and Fantasmic like always is one of my favourite shows even more so now that I have seen the Disneyland's far superior version.My only gripe is The Christmas Fantasy Parade, I love Disney Parades but I really disliked this one, the soundtrack, the lack of sound once the floats passed (no sound over speakers) and in general the speed, I felt like I was watching Countdown to Fun at Hollywood Studios with the speed it was going.Other than that I think I will be back again very soon to my new holiday hotspot.",Disneyland_California
317202700,4,2015-10,United States,Disneyland is always so fun. But it seems like the prices are getting higher and it's getting more crowded. There was a fight that almost broke out around us because of how crowded it was. But you can't beat the magic that keeps bringing everyone back! :),Disneyland_California
119127941,4,2011-10,United States,"Went for 6 days (Sun Fri) and the crowds weren't too bad most days. It rained part of one day and most of another. Almost all rides were operating, except for Pirates of Caribbean which was closed for refurbishing. Staff was very friendly and helpful. Overall it was a good experience.",Disneyland_California
317028955,5,2015-5,Singapore,"This was the first Disney park I had visited . When I bought the ticket I thought wooh so expensive . But later I enjoyed every penny I had spend . It was very very nice . Interesting things to do . Met all my favorite characters and the fire works , parade and all was out of the world . I did not see one baby also crying . Really you have to go and enjoy yourself .",Disneyland_California
217307392,5,2014-7,United States,"Although it is a smaller park than DisneyWorld, this park still has much to offer. Take advantage of the Fast Pass for more popular rides. We visited during a peak travel time and really didn't wait more than 25 30 mins for any ride, which surprised us. If you are a Disney fan, you must visit this park at least once, since this is where it all began! ",Disneyland_California
500910961,5,2017-7,United Kingdom,"Great range of rides for all ages. Queues ok, used fast pass where we could. Great fun. Favourite is Buzz Lightyear, runaway train, Star Wars",Disneyland_Paris
316862351,5,2015-10,United States,Premium Pass Holders and have been going to  The Happiest Place On Earth since 1956. We recently have heard we will have to pay a few more dollars to visit our favourite get away. We love the park and are looking forward to the new land. Everyone needs to visit the  ORIGINAL  at least once in their lives.,Disneyland_California
